LCNS_NO,BSSH_NM,CHNG_DT,CHNG_PRVNS,INDUTY_CD_NM,SITE_ADDR,CHNG_BF_CN,CHNG_AF_CN,TELNO,DB_EXISTS,DB_LAST_EVENT_DATE,IS_MISSED,MISSED_REASON
20020066637,(유)아웃백 스테이크하우스코리아 신촌점,20260331,변경민원,일반음식점,서울특별시 서대문구 연세로12길 33(창천동),송**,임**,31471871,Y,20260331,N,NONE
20020066637,(유)아웃백 스테이크하우스코리아 신촌점,20240117,변경민원,일반음식점,서울특별시 서대문구 연세로12길 33(창천동),박**,송**,31471871,Y,20260331,N,NONE
20220199692,(유)아웃백스테이크하우스코리아 동부산롯데아울렛점,20260331,변경민원,일반음식점,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층),송**,임**,0269882265,Y,20260331,N,NONE
20220199692,(유)아웃백스테이크하우스코리아 동부산롯데아울렛점,20240117,변경민원,일반음식점,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층),박**,송**,0269882265,Y,20260331,N,NONE
20080301059,(유)아웃백스테이크하우스코리아 부천역사점,20260331,변경민원,일반음식점,"경기도 부천시 소사구 부천로 1(심곡본동,594-3,594-4 부천역사 쇼핑몰 2층 203호)",S***************,임**,0326540761,Y,20260331,N,NONE
20080301059,(유)아웃백스테이크하우스코리아 부천역사점,20240117,변경민원,일반음식점,"경기도 부천시 소사구 부천로 1(심곡본동,594-3,594-4 부천역사 쇼핑몰 2층 203호)",박**,S***************,0326540761,Y,20260331,N,NONE
20210033572,(유)아웃백스테이크하우스코리아 용산아이파크몰점,20260331,변경민원,일반음식점,서울특별시 용산구 한강대로23길 55(용산역 7층 한강로3가),S********************,임**,,Y,20260331,N,NONE
20210033572,(유)아웃백스테이크하우스코리아 용산아이파크몰점,20240117,변경민원,일반음식점,서울특별시 용산구 한강대로23길 55(용산역 7층 한강로3가),박**,S********************,,Y,20260331,N,NONE
20190087480,(유)아웃백스테이크하우스코리아타임스퀘어점,20260331,변경민원,일반음식점,서울특별시 영등포구 영중로 15(타임스퀘어 지하2층 영등포동4가),송********************,임**,0220693821,Y,20260331,N,NONE
20190087480,(유)아웃백스테이크하우스코리아타임스퀘어점,20240116,변경민원,일반음식점,서울특별시 영등포구 영중로 15(타임스퀘어 지하2층 영등포동4가),박**,송********************,0220693821,Y,20260331,N,NONE
20040131588,(유)아웃백스테이크하우스코리아 서면점,20260331,변경민원,일반음식점,부산광역시 부산진구 중앙대로 672(서면피에스타 6층 606호 부전동),S********************,임**,0515203770,Y,20260331,N,NONE
20040131588,(유)아웃백스테이크하우스코리아 서면점,20240116,변경민원,일반음식점,부산광역시 부산진구 중앙대로 672(서면피에스타 6층 606호 부전동),박**,S********************,0515203770,Y,20260331,N,NONE
20220533729,(유)아웃백스테이크하우스코리아 춘천점,20260331,변경민원,일반음식점,강원특별자치도 춘천시 후석로 120(2층 석사동),S********************,임**,,Y,20260331,N,NONE
20220533729,(유)아웃백스테이크하우스코리아 춘천점,20240117,변경민원,일반음식점,강원특별자치도 춘천시 후석로 120(2층 석사동),박**,S********************,,Y,20260331,N,NONE
20230260412,(유)아웃백스테이크하우스코리아 인천롯데점,20260331,변경민원,일반음식점,"인천광역시 미추홀구 연남로 35(인천종합터미널,롯데백화점 지하1층 관교동)",송********************,임**,,Y,20260331,N,NONE
20230260412,(유)아웃백스테이크하우스코리아 인천롯데점,20240117,변경민원,일반음식점,"인천광역시 미추홀구 연남로 35(인천종합터미널,롯데백화점 지하1층 관교동)",이**,송********************,,Y,20260331,N,NONE
20120364389,(유)아웃백스테이크하우스코리아 동탄점,20260331,변경민원,일반음식점,"경기도 화성시 동탄구 동탄중앙로 220(반송동, 96 A블럭 3층 S01, S02, S03, S04)",송********************,임**,03180154261,Y,20260331,N,NONE
20120364389,(유)아웃백스테이크하우스코리아 동탄점,20240116,변경민원,일반음식점,"경기도 화성시 동탄구 동탄중앙로 220(반송동, 96 A블럭 3층 S01, S02, S03, S04)",박**,송********************,03180154261,Y,20260331,N,NONE
20130084118,(유)아웃백스테이크하우스코리아 가산점,20260331,변경민원,일반음식점,"서울특별시 금천구 디지털로10길 9(지상7층 가산동, 현대아울렛)",S********************,임**,0220548365,Y,20260331,N,NONE
20130084118,(유)아웃백스테이크하우스코리아 가산점,20240117,변경민원,일반음식점,"서울특별시 금천구 디지털로10길 9(지상7층 가산동, 현대아울렛)",박**,S********************,0220548365,Y,20260331,N,NONE
20240161409,(유)아웃백스테이크하우스코리아 천호현대점,20260331,변경민원,일반음식점,서울특별시 강동구 천호대로 1005(현대백화점 11층 천호동),송**,임**,0222258965,Y,20260331,N,NONE
20150240285,(유) 아웃백스테이크하우스코리아 유성점,20260331,변경민원,일반음식점,"대전광역시 유성구 온천로 45(지상3층 301,302,303,304호 봉명동, 유성푸르지오시티)",송********************,임**,0428237861,Y,20260331,N,NONE
20150240285,(유) 아웃백스테이크하우스코리아 유성점,20240116,변경민원,일반음식점,"대전광역시 유성구 온천로 45(지상3층 301,302,303,304호 봉명동, 유성푸르지오시티)",박**,송********************,0428237861,Y,20260331,N,NONE
20170248429,(유)아웃백스테이크하우스코리아삼산점,20260331,변경민원,일반음식점,울산광역시 남구 삼산로 231(울산 센트럴 자이 301~304호 달동),송**,임**,0522561491,Y,20260331,N,NONE
20170248429,(유)아웃백스테이크하우스코리아삼산점,20240116,변경민원,일반음식점,울산광역시 남구 삼산로 231(울산 센트럴 자이 301~304호 달동),박**,송**,0522561491,Y,20260331,N,NONE
20250058368,(유)아웃백스테이크하우스코리아 구의이스트폴점,20260331,변경민원,일반음식점,서울특별시 광진구 아차산로 402(판매시설 2층 자양동),S********************,임**,,Y,20260331,N,NONE
20240580460,(유)아웃백스테이크하우스코리아 여주신세계아울렛점,20260331,변경민원,일반음식점,경기도 여주시 명품로 360(WEST동 564호 상거동),송**,임**,,Y,20260331,N,NONE
20040094283,(유)아웃백스테이크하우스코리아 사당파스텔시티점,20260331,변경민원,일반음식점,"서울특별시 서초구 방배천로 11(4층 방배동, SK리더스뷰)",송********************,임**,028844761,Y,20260331,N,NONE
20040094283,(유)아웃백스테이크하우스코리아 사당파스텔시티점,20240118,변경민원,일반음식점,"서울특별시 서초구 방배천로 11(4층 방배동, SK리더스뷰)",이*******,송********************,028844761,Y,20260331,N,NONE
20060205384,(유)아웃백스테이크하우스코리아작전점,20260331,변경민원,일반음식점,"인천광역시 계양구 계양대로 56(작전동,2층)",S********************,임**,0325492681,Y,20260331,N,NONE
20060205384,(유)아웃백스테이크하우스코리아작전점,20240117,변경민원,일반음식점,"인천광역시 계양구 계양대로 56(작전동,2층)",박**,S********************,0325492681,Y,20260331,N,NONE
20060425285,(유)아웃백스테이크하우스코리아 청주점,20260331,변경민원,일반음식점,"충청북도 청주시 흥덕구 대농로 43(2층 220, 221, 222호 복대동, 신영지웰시티)",S********************,임**,0432320961,Y,20260331,N,NONE
20060425285,(유)아웃백스테이크하우스코리아 청주점,20240116,변경민원,일반음식점,"충청북도 청주시 흥덕구 대농로 43(2층 220, 221, 222호 복대동, 신영지웰시티)",박**,S********************,0432320961,Y,20260331,N,NONE
20090627112,(유)아웃백스테이크하우스코리아제주아일랜드점,20260331,변경민원,일반음식점,제주특별자치도 제주시 연북로 202(1층 오라이동),송**,임**,0220548365,Y,20260331,N,NONE
20090627112,(유)아웃백스테이크하우스코리아제주아일랜드점,20240117,변경민원,일반음식점,제주특별자치도 제주시 연북로 202(1층 오라이동),박**,송**,0220548365,Y,20260331,N,NONE
20250084669,(유)아웃백스테이크하우스코리아 노원롯데점,20260331,변경민원,일반음식점,서울특별시 노원구 동일로 1414(롯데백화점 9층 상계동),S********************,임**,0269882025,Y,20260331,N,NONE
20030236355,(유)아웃백스테이크하우스코리아 대전갤러리아점,20260331,변경민원,일반음식점,대전광역시 서구 대덕대로 211(갤러리아타임월드백화점 11층 일부호 둔산동),송********************,임**,050713166071,Y,20260331,N,NONE
20030236355,(유)아웃백스테이크하우스코리아 대전갤러리아점,20240116,변경민원,일반음식점,대전광역시 서구 대덕대로 211(갤러리아타임월드백화점 11층 일부호 둔산동),박**,송********************,050713166071,Y,20260331,N,NONE
20240691320,(주)금우돈속초어시장천안점,20260324,변경민원,일반음식점,"충청남도 천안시 서북구 불당25로 154(더블유프라자 1층 101,102,103,121호 불당동)","충청남도 천안시 서북구 불당동 1543 W타워 \n 충청남도 천안시 서북구 불당25로 154(W타워 1층 102일부,103,121호 불당동)","충청남도 천안시 서북구 불당동 1543 더블유프라자 1층 101,102,103,121호 \n 충청남도 천안시 서북구 불당25로 154(더블유프라자 1층 101,102,103,121호 불당동)",,Y,20260514,N,NONE
20240691320,(주)금우돈속초어시장천안점,20260324,변경민원,일반음식점,"충청남도 천안시 서북구 불당25로 154(더블유프라자 1층 101,102,103,121호 불당동)",돈짬천안불당점,속초어시장,,Y,20260514,N,NONE
20240691320,(주)금우돈속초어시장천안점,20260324,변경민원(지위승계 : 양도.양수),일반음식점,"충청남도 천안시 서북구 불당25로 154(더블유프라자 1층 101,102,103,121호 불당동)",국**,김**,,Y,20260514,N,NONE
20240691320,(주)금우돈속초어시장천안점,20241011,변경민원(지위승계 : 양도.양수),일반음식점,"충청남도 천안시 서북구 불당25로 154(더블유프라자 1층 101,102,103,121호 불당동)",이**,국**,,Y,20260514,N,NONE
20230045204,(주)노노샵,20260319,변경민원,일반음식점,서울특별시 중구 퇴계로4길 2(1층 남창동),서울특별시 용산구 이태원동 21-1 태광빌딩 \n 서울특별시 용산구 보광로 90(태광빌딩 2층 202호 이태원동),서울특별시 중구 남창동 205-104 \n 서울특별시 중구 퇴계로4길 2(1층 남창동),,Y,20260319,N,NONE
20160221834,(유)에이치에이치푸드,20260318,변경민원,일반음식점,광주광역시 북구 생용길 14-9(1층 생용동),"광주광역시 북구 일곡동 760-2 지하1층 \n 광주광역시 북구 하서로 290-51(일곡동, 지하1층)",광주광역시 북구 생용동 140 1층 \n 광주광역시 북구 생용길 14-9(1층 생용동),0624574223,Y,20260318,N,NONE
20000344074,(주) 청운누룽지백숙,20260317,변경민원,일반음식점,경기도 의왕시 학현로 188(1~3층 학의동),경기도 의왕시 학의동 593-1 \n 경기도 의왕시 의일로 11(학의동),경기도 의왕시 학의동 387 \n 경기도 의왕시 학현로 188(1~3층 학의동),0314260300,Y,20260317,N,NONE
20000344074,(주) 청운누룽지백숙,20090313,변경민원,일반음식점,경기도 의왕시 학현로 188(1~3층 학의동),청운 누룽지 백숙,(주) 청운누룽지백숙,0314260300,Y,20260317,N,NONE
20000344074,(주) 청운누룽지백숙,20090313,변경민원(지위승계 : 양도.양수),일반음식점,경기도 의왕시 학현로 188(1~3층 학의동),백**,백**,0314260300,Y,20260317,N,NONE
20000344074,(주) 청운누룽지백숙,20050406,변경민원,일반음식점,경기도 의왕시 학현로 188(1~3층 학의동),오크,청운 누룽지 백숙,0314260300,Y,20260317,N,NONE
20000344074,(주) 청운누룽지백숙,20041108,변경민원(지위승계 : 양도.양수),일반음식점,경기도 의왕시 학현로 188(1~3층 학의동),백**,백**,0314260300,Y,20260317,N,NONE
20160421152,(주)대추나무집,20260311,변경민원,일반음식점,충청북도 청주시 서원구 대림로421번길 4(1층 죽림동),대추나무집,(주)대추나무집,0432359230,Y,20260311,N,NONE
20160421152,(주)대추나무집,20260311,변경민원(지위승계 : 양도.양수),일반음식점,충청북도 청주시 서원구 대림로421번길 4(1층 죽림동),김**,김**,0432359230,Y,20260311,N,NONE
20160421152,(주)대추나무집,20161219,변경민원(지위승계 : 양도.양수),일반음식점,충청북도 청주시 서원구 대림로421번길 4(1층 죽림동),채**,김**,0432359230,Y,20260311,N,NONE
20200348049,(주)고수의품격,20260227,변경민원,일반음식점,경기도 남양주시 경춘로 1260(하나프라자 112호 평내동),류**,류**,,Y,20260227,N,NONE
19860589015,(일품)양평해장국(창원시청점),20260226,변경민원,일반음식점,경상남도 창원시 성산구 용지로153번길 4-18(양지빌딩 2층 용호동),안주상회,(일품)양평해장국(창원시청점),,Y,20260226,N,NONE
20240155831,(주)러너스튜디오 방이점,20260220,초기자료등록,일반음식점,서울특별시 송파구 오금로11길 12(효창플라자 5층 501호 방이동),러너펍 방이점 홀덤펍,(주)러너스튜디오 방이점,,Y,20260220,N,NONE
20240155831,(주)러너스튜디오 방이점,20260220,변경민원(지위승계 : 양도.양수),일반음식점,서울특별시 송파구 오금로11길 12(효창플라자 5층 501호 방이동),박**,박**,,Y,20260220,N,NONE
20200322254,(주)그린푸드,20260219,변경민원,일반음식점,경기도 평택시 지제로 168(B동 1층 지제동),고향정,(주)그린푸드,,Y,20260219,N,NONE
20200322254,(주)그린푸드,20260219,변경민원,일반음식점,경기도 평택시 지제로 168(B동 1층 지제동),서**,성**,,Y,20260219,N,NONE
20200322254,(주)그린푸드,20250108,변경민원,일반음식점,경기도 평택시 지제로 168(B동 1층 지제동),엄************,서**,,Y,20260219,N,NONE
20240222380,(주)갓텐코리아 갓텐스시 신세계백화점대구점,20260219,변경민원,일반음식점,대구광역시 동구 동부로 149(신세계동대구복합환승센터 8층 신천동),제**,제******,,Y,20260219,N,NONE
20060364345,(주)관악(체리 1호(그늘집)),20260206,초기자료등록,일반음식점,510-394,경기도 화성시 동탄면 오산리 80-67 \n,4159710500 510-394 \n,0313766711,Y,20260206,N,NONE
20250200082,(길)조선한우,20260205,변경민원,일반음식점,부산광역시 금정구 장전로 41(1층 장전동),마장동고기집 장전점,(길)조선한우,,Y,20260205,N,NONE
20250200082,(길)조선한우,20260205,변경민원,일반음식점,부산광역시 금정구 장전로 41(1층 장전동),최**,안**,,Y,20260205,N,NONE
20030364390,(主食)주식회사,20251217,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,味食(미식),(主食)주식회사,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20251202,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,술고픈 주막,味食(미식),0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20230803,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,도야지촌,술고픈 주막,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20230803,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,도야지촌,술이고픈 주막,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20220823,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,킹돈,도야지촌,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20220823,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,이**,박**,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20200312,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,놀부곱창,킹돈,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20190821,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,김**,이**,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20190809,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,이**,김**,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20160713,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,김**,이**,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20120906,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,김**,김**,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20110613,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,이가네생고기,놀부곱창,0313573647,Y,20251217,N,NONE
20030364390,(主食)주식회사,20110613,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,이**,김**,0313573647,Y,20251217,N,NONE
20060364343,(주)관악(파인 1호(그늘집)),20221019,변경민원,일반음식점,"경기도 화성시 동탄구 청계동 510-386 , 서10홀 1층",이**,지**,0313766711,Y,20221019,N,NONE
20060364343,(주)관악(파인 1호(그늘집)),20161205,변경민원,일반음식점,"경기도 화성시 동탄구 청계동 510-386 , 서10홀 1층",이**,이**,0313766711,Y,20221019,N,NONE
20060364343,(주)관악(파인 1호(그늘집)),20081029,변경민원,일반음식점,"경기도 화성시 동탄구 청계동 510-386 , 서10홀 1층",조**,이**,0313766711,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,20221019,변경민원,일반음식점,경기도 화성시 동탄구 중리길 183,이**,지**,03180478031,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,20161205,변경민원,일반음식점,경기도 화성시 동탄구 중리길 183,관악로사,(주)관악 레스토랑,03180478031,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,20161205,변경민원,일반음식점,경기도 화성시 동탄구 중리길 183,이**,이**,03180478031,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,20081029,변경민원,일반음식점,경기도 화성시 동탄구 중리길 183,조**,이**,03180478031,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,20050502,변경민원,일반음식점,경기도 화성시 동탄구 중리길 183,이**,조**,03180478031,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,20040812,변경민원,일반음식점,경기도 화성시 동탄구 중리길 183,최**,이**,03180478031,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,20040401,변경민원,일반음식점,경기도 화성시 동탄구 중리길 183,이**,최**,03180478031,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,20031121,변경민원,일반음식점,경기도 화성시 동탄구 중리길 183,정**,이**,03180478031,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,20010420,초기자료등록,일반음식점,경기도 화성시 동탄구 중리길 183,유**,정**,03180478031,Y,20221019,N,NONE
19930364097,(주)관악 레스토랑,19970517,초기자료등록,일반음식점,경기도 화성시 동탄구 중리길 183,최**,유**,03180478031,Y,20221019,N,NONE
20170365311,(원웨이) ONE WAY23 본점,20230616,변경민원,일반음식점,경기도 화성시 동탄구 동탄반송3길 18-7(1층 전체호 반송동),4159710200 26-10 \n 415934431481- 18-7(1층 일부호101호 반송동),4159710200 26-10 1층 전체호 \n 415934431481- 18-7(1층 전체호 반송동),03180037450,Y,20230616,N,NONE
20170365311,(원웨이) ONE WAY23 본점,20230616,변경민원,일반음식점,경기도 화성시 동탄구 동탄반송3길 18-7(1층 전체호 반송동),본점 ONE WAY 23 (원 웨이23),(원웨이) ONE WAY23 본점,03180037450,Y,20230616,N,NONE
20170365311,(원웨이) ONE WAY23 본점,20230519,변경민원,일반음식점,경기도 화성시 동탄구 동탄반송3길 18-7(1층 전체호 반송동),4159710200 6-3 1층일부호 \n 415934431482- 30(1층 일부호 반송동),4159710200 26-10 \n 415934431481- 18-7(1층 일부호101호 반송동),03180037450,Y,20230616,N,NONE
20170365311,(원웨이) ONE WAY23 본점,20230519,변경민원,일반음식점,경기도 화성시 동탄구 동탄반송3길 18-7(1층 전체호 반송동),봉구네술도둑밥도둑,본점 ONE WAY 23 (원 웨이23),03180037450,Y,20230616,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20240117,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),박**,S********************,0313789171,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20211208,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),이**,박**,0313789171,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20210813,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),"경기도 오산시 원동 757-18 2층, 3층 \n 415932012013- 241(원동, 2층, 3층)",4159710400 967-157 \n 415933350550- 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 오산동),0313789171,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20210813,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),아웃백스테이크하우스 오산점,(유)아웃백스테이크하우스코리아 동탄롯데점,0313789171,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20200318,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),조**,이**,0313789171,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20141022,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),한**,조**,0313789171,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20140820,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),경기도 오산시 원동 757-18 \n 415932012013- 241(2층 원동),"경기도 오산시 원동 757-18 2층, 3층 \n 415932012013- 241(원동, 2층, 3층)",0313789171,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20111025,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),박**,한**,0313789171,Y,20260401,N,NONE
20070336177,(유)아웃백스테이크하우스코리아 동탄롯데점,20071120,변경민원,일반음식점,경기도 화성시 동탄구 동탄역로 160(동탄역 롯데캐슬 판매시설 지1층 쇼핑몰 일부호 여울동),정**,박**,0313789171,Y,20260401,N,NONE
20120364389,(유)아웃백스테이크하우스코리아 동탄점,20240116,변경민원,일반음식점,"경기도 화성시 동탄구 동탄중앙로 220(반송동, 96 A블럭 3층 S01, S02, S03, S04)",박**,송********************,03180154261,Y,20260331,N,NONE
20120364389,(유)아웃백스테이크하우스코리아 동탄점,20211208,변경민원,일반음식점,"경기도 화성시 동탄구 동탄중앙로 220(반송동, 96 A블럭 3층 S01, S02, S03, S04)",아웃백스테이크하우스 동탄점,(유)아웃백스테이크하우스코리아 동탄점,03180154261,Y,20260331,N,NONE
20120364389,(유)아웃백스테이크하우스코리아 동탄점,20211208,초기자료등록,일반음식점,"경기도 화성시 동탄구 동탄중앙로 220(반송동, 96 A블럭 3층 S01, S02, S03, S04)",이**,박**,03180154261,Y,20260331,N,NONE
20120364389,(유)아웃백스테이크하우스코리아 동탄점,20200317,변경민원,일반음식점,"경기도 화성시 동탄구 동탄중앙로 220(반송동, 96 A블럭 3층 S01, S02, S03, S04)",조**,이**,03180154261,Y,20260331,N,NONE
20120364389,(유)아웃백스테이크하우스코리아 동탄점,20141022,변경민원,일반음식점,"경기도 화성시 동탄구 동탄중앙로 220(반송동, 96 A블럭 3층 S01, S02, S03, S04)",한**,조**,03180154261,Y,20260331,N,NONE
20060364345,(주)관악(체리 1호(그늘집)),20221019,변경민원,일반음식점,510-394,이**,지**,0313766711,Y,20260206,N,NONE
20060364345,(주)관악(체리 1호(그늘집)),20161205,변경민원,일반음식점,510-394,이**,이**,0313766711,Y,20260206,N,NONE
20060364345,(주)관악(체리 1호(그늘집)),20081029,변경민원,일반음식점,510-394,조**,이**,0313766711,Y,20260206,N,NONE
20160364801,(주)나우스타레저,20210507,변경민원,일반음식점,경기도 화성시 만세구 서신면 제부로 262(1층 일부),(주)스타레저,(주)나우스타레저,03135755588,Y,20210507,N,NONE
20160364801,(주)나우스타레저,20210507,변경민원,일반음식점,경기도 화성시 만세구 서신면 제부로 262(1층 일부),김**,이**,03135755588,Y,20210507,N,NONE
20170364813,(주)구들짱황소곱창,20190916,변경민원,일반음식점,경기도 화성시 만세구 향남읍 향남로 430-16(1층 109호),구들짱황소곱창,(주)구들짱황소곱창,,Y,20190916,N,NONE
20170364813,(주)구들짱황소곱창,20190916,변경민원,일반음식점,경기도 화성시 만세구 향남읍 향남로 430-16(1층 109호),정*******,정**,,Y,20190916,N,NONE
20170364813,(주)구들짱황소곱창,20190624,초기자료등록,일반음식점,경기도 화성시 만세구 향남읍 향남로 430-16(1층 109호),정**,정*******,,Y,20190916,N,NONE
20160573153,(사)제철복지회 식당1,20260130,변경민원,일반음식점,경상북도 울진군 온정면 온천로 147,김**,최*,0547873906,Y,20260130,N,NONE
20160573153,(사)제철복지회 식당1,20250404,변경민원,일반음식점,경상북도 울진군 온정면 온천로 147,박**,김**,0547873906,Y,20260130,N,NONE
20160573156,(사)제철복지회 카페,20260130,변경민원,일반음식점,경상북도 울진군 온정면 온천로 147,(사)제철복지회 카페 패밀리아,(사)제철복지회 카페,0547873906,Y,20260130,N,NONE
20160573156,(사)제철복지회 카페,20260130,변경민원,일반음식점,경상북도 울진군 온정면 온천로 147,김**,최*,0547873906,Y,20260130,N,NONE
20160573156,(사)제철복지회 카페,20250404,변경민원,일반음식점,경상북도 울진군 온정면 온천로 147,박**,김**,0547873906,Y,20260130,N,NONE
19970541212,(주)나폴리언덕김천혁신점,20260127,변경민원,일반음식점,경상북도 김천시 농소면 영남대로 2181-21,나폴리언덕김천혁신점,(주)나폴리언덕김천혁신점,0544312300,Y,20260127,N,NONE
19970541212,(주)나폴리언덕김천혁신점,20260127,변경민원,일반음식점,경상북도 김천시 농소면 영남대로 2181-21,김*******,박**,0544312300,Y,20260127,N,NONE
19970541212,(주)나폴리언덕김천혁신점,20250825,변경민원,일반음식점,경상북도 김천시 농소면 영남대로 2181-21,최*******,김*******,0544312300,Y,20260127,N,NONE
20020386196,(주)나이스디앤에스 강릉(강릉방향)휴게소 한식,20260122,변경민원,일반음식점,강원특별자치도 강릉시 성산면 영동고속도로 232,KIS정보통신(주)강릉(강릉방향)휴게소놀부부대찌개,(주)나이스디앤에스 강릉(강릉방향)휴게소 한식,0336488850,Y,20260122,N,NONE
20020386196,(주)나이스디앤에스 강릉(강릉방향)휴게소 한식,20260122,변경민원,일반음식점,강원특별자치도 강릉시 성산면 영동고속도로 232,조**,김**,0336488850,Y,20260122,N,NONE
20020386196,(주)나이스디앤에스 강릉(강릉방향)휴게소 한식,20240122,변경민원,일반음식점,강원특별자치도 강릉시 성산면 영동고속도로 232,김**,조**,0336488850,Y,20260122,N,NONE
20020386188,"(주)나이스디앤에스 강릉(인천방향)휴게소 샘밭막국수,우동,라면",20260122,변경민원,일반음식점,강원특별자치도 강릉시 성산면 영동고속도로 231,"KIS정보통신(주)강릉(인천방향)휴게소 샘밭막국수,우동,라면","(주)나이스디앤에스 강릉(인천방향)휴게소 샘밭막국수,우동,라면",0336479970,Y,20260122,N,NONE
20020386188,"(주)나이스디앤에스 강릉(인천방향)휴게소 샘밭막국수,우동,라면",20260122,변경민원,일반음식점,강원특별자치도 강릉시 성산면 영동고속도로 231,조**,김**,0336479970,Y,20260122,N,NONE
20020386188,"(주)나이스디앤에스 강릉(인천방향)휴게소 샘밭막국수,우동,라면",20240119,변경민원,일반음식점,강원특별자치도 강릉시 성산면 영동고속도로 231,김**,조**,0336479970,Y,20260122,N,NONE
20230498675,(주)광교산,20260119,변경민원,일반음식점,경기도 용인시 수지구 신봉2로 180-6(가동 1층 나동 1층 일부호 신봉동),길**,고**,,Y,20260119,N,NONE
20230498675,(주)광교산,20240131,변경민원,일반음식점,경기도 용인시 수지구 신봉2로 180-6(가동 1층 나동 1층 일부호 신봉동),한**,길**,,Y,20260119,N,NONE
20230254690,(주)동원홈푸드 인천국제공항 T1 AS 동편,20260119,변경민원,일반음식점,인천광역시 중구 공항로 272(인천국제공항 제1여객터미널 면세동 2층 운서동),정*******,정**,025896200,Y,20260119,N,NONE
